01.06.2020 13:49:41(01.06.2020 14:11:20 ~ 01.06.2020 15:49:41) > Undelivered Order. ShopID = 350. OrederID = 2451189. Weight = 3,968, Lat = 55,663513, Long = 37,517921, dist =0,68 km, arrivalTime =  2,05 min
01.06.2020 15:05:23(01.06.2020 15:21:41 ~ 01.06.2020 17:05:23) > Undelivered Order. ShopID = 3334. OrederID = 2455149. Weight = 5,949, Lat = 55,9696314996163, Long = 37,5115526, dist =0,33 km, arrivalTime =  1,00 min
01.06.2020 16:26:58(01.06.2020 17:10:17 ~ 01.06.2020 18:26:58) > Undelivered Order. ShopID = 3334. OrederID = 2459471. Weight = 39,891, Lat = 55,9911676992328, Long = 37,4973129, dist =2,82 km, arrivalTime =  8,46 min
01.06.2020 17:48:13(01.06.2020 18:02:56 ~ 01.06.2020 19:48:13) > Undelivered Order. ShopID = 3334. OrederID = 2465317. Weight = 2,923, Lat = 55,9765732, Long = 37,4807206, dist =2,49 km, arrivalTime =  7,48 min
01.06.2020 19:24:34(01.06.2020 19:31:54 ~ 01.06.2020 21:24:34) > Undelivered Order. ShopID = 3334. OrederID = 2468372. Weight = 2,043, Lat = 55,972042, Long = 37,513157, dist =0,01 km, arrivalTime =  0,03 min
01.06.2020 11:51:33(01.06.2020 13:01:33 ~ 01.06.2020 13:51:33) > Undelivered Order. ShopID = 3335. OrederID = 2443695. Weight = 0,703, Lat = 55,924831, Long = 37,761608, dist =1,35 km, arrivalTime =  4,04 min
01.06.2020 12:39:36(01.06.2020 13:49:36 ~ 01.06.2020 14:39:36) > Undelivered Order. ShopID = 3335. OrederID = 2446307. Weight = 4,486, Lat = 55,912182, Long = 37,753799, dist =0,60 km, arrivalTime =  1,80 min
01.06.2020 12:45:57(01.06.2020 13:55:57 ~ 01.06.2020 14:45:57) > Undelivered Order. ShopID = 3335. OrederID = 2447736. Weight = 2,139, Lat = 55,922953, Long = 37,762201, dist =1,10 km, arrivalTime =  3,30 min
01.06.2020 13:17:19(01.06.2020 14:27:19 ~ 01.06.2020 15:17:19) > Undelivered Order. ShopID = 3335. OrederID = 2449564. Weight = 1,916, Lat = 55,926029, Long = 37,767986, dist =1,61 km, arrivalTime =  4,82 min
01.06.2020 13:50:02(01.06.2020 14:27:31 ~ 01.06.2020 15:50:02) > Undelivered Order. ShopID = 3335. OrederID = 2451851. Weight = 6,248, Lat = 55,9187432, Long = 37,7563096, dist =0,61 km, arrivalTime =  1,83 min
01.06.2020 13:20:46(01.06.2020 14:30:46 ~ 01.06.2020 15:20:46) > Undelivered Order. ShopID = 3335. OrederID = 2450012. Weight = 13,889, Lat = 55,9247887, Long = 37,753905, dist =1,42 km, arrivalTime =  4,27 min
01.06.2020 13:25:57(01.06.2020 14:35:57 ~ 01.06.2020 15:25:57) > Undelivered Order. ShopID = 3335. OrederID = 2431021. Weight = 2,89, Lat = 55,910885, Long = 37,754219, dist =0,69 km, arrivalTime =  2,08 min
01.06.2020 13:38:01(01.06.2020 14:48:01 ~ 01.06.2020 15:38:01) > Undelivered Order. ShopID = 3335. OrederID = 2445835. Weight = 12,839, Lat = 55,9194197961611, Long = 37,7461379, dist =1,23 km, arrivalTime =  3,70 min
01.06.2020 11:17:29(01.06.2020 12:18:30 ~ 01.06.2020 13:17:29) > Undelivered Order. ShopID = 3351. OrederID = 2440865. Weight = 10,156, Lat = 59,988712, Long = 30,200359, dist =0,51 km, arrivalTime =  1,53 min
01.06.2020 10:12:48(01.06.2020 10:20:30 ~ 01.06.2020 12:12:48) > Undelivered Order. ShopID = 3369. OrederID = 2431044. Weight = 0,868, Lat = 58,1146500996269, Long = 38,6448405, dist =11,49 km, arrivalTime =  34,47 min
01.06.2020 18:02:12(01.06.2020 18:14:52 ~ 01.06.2020 20:02:12) > Undelivered Order. ShopID = 3369. OrederID = 2464527. Weight = 6,188, Lat = 58,0520262992532, Long = 38,7666945, dist =0,69 km, arrivalTime =  2,08 min
01.06.2020 13:01:18(01.06.2020 13:42:04 ~ 01.06.2020 15:01:18) > Undelivered Order. ShopID = 3376. OrederID = 2447126. Weight = 31,436, Lat = 47,240791, Long = 39,800598, dist =7,26 km, arrivalTime =  21,78 min
01.06.2020 14:53:13(01.06.2020 15:11:32 ~ 01.06.2020 16:53:13) > Undelivered Order. ShopID = 3376. OrederID = 2452930. Weight = 3,423, Lat = 47,242741, Long = 39,830921, dist =9,97 km, arrivalTime =  29,91 min
01.06.2020 16:58:18(01.06.2020 17:18:59 ~ 01.06.2020 18:58:18) > Undelivered Order. ShopID = 3376. OrederID = 2461150. Weight = 7,406, Lat = 47,226788, Long = 39,724304, dist =0,39 km, arrivalTime =  1,16 min
01.06.2020 18:48:32(01.06.2020 18:59:49 ~ 01.06.2020 20:48:32) > Undelivered Order. ShopID = 3376. OrederID = 2468258. Weight = 4,764, Lat = 47,2231453, Long = 39,7286573, dist =0,39 km, arrivalTime =  1,16 min
01.06.2020 20:31:20(01.06.2020 20:36:52 ~ 01.06.2020 22:31:20) > Undelivered Order. ShopID = 3376. OrederID = 2472469. Weight = 0,843, Lat = 47,224445, Long = 39,74926, dist =2,24 km, arrivalTime =  6,73 min
01.06.2020 20:29:23(01.06.2020 20:51:57 ~ 01.06.2020 22:29:23) > Undelivered Order. ShopID = 3376. OrederID = 2471971. Weight = 7,225, Lat = 47,227924, Long = 39,730095, dist =0,74 km, arrivalTime =  2,21 min
01.06.2020 14:02:07(01.06.2020 14:11:51 ~ 01.06.2020 16:02:07) > Undelivered Order. ShopID = 3378. OrederID = 2452539. Weight = 0,618, Lat = 55,667229, Long = 37,284237, dist =0,53 km, arrivalTime =  1,59 min
01.06.2020 20:02:20(01.06.2020 20:12:37 ~ 01.06.2020 22:02:20) > Undelivered Order. ShopID = 3378. OrederID = 2471564. Weight = 4,398, Lat = 55,664444, Long = 37,282944, dist =0,85 km, arrivalTime =  2,56 min
01.06.2020 11:21:29(01.06.2020 11:30:26 ~ 01.06.2020 13:21:29) > Undelivered Order. ShopID = 3380. OrederID = 2442123. Weight = 0,05, Lat = 55,784111, Long = 37,707939, dist =2,74 km, arrivalTime =  8,23 min
01.06.2020 12:20:28(01.06.2020 12:45:41 ~ 01.06.2020 14:20:28) > Undelivered Order. ShopID = 3383. OrederID = 2442140. Weight = 27,252, Lat = 55,590668, Long = 37,11549, dist =0,81 km, arrivalTime =  2,44 min
01.06.2020 13:35:12(01.06.2020 14:20:06 ~ 01.06.2020 15:35:12) > Undelivered Order. ShopID = 3383. OrederID = 2450690. Weight = 1,083, Lat = 55,5751837992295, Long = 37,1527224, dist =4,09 km, arrivalTime =  12,26 min
01.06.2020 18:22:55(01.06.2020 18:38:16 ~ 01.06.2020 20:22:55) > Undelivered Order. ShopID = 3383. OrederID = 2466790. Weight = 2,553, Lat = 55,58477, Long = 37,1264, dist =1,84 km, arrivalTime =  5,52 min
01.06.2020 10:02:27(01.06.2020 10:18:26 ~ 01.06.2020 12:02:27) > Undelivered Order. ShopID = 3384. OrederID = 2435248. Weight = 7,15, Lat = 59,574356, Long = 30,136599, dist =0,60 km, arrivalTime =  1,81 min
01.06.2020 11:18:24(01.06.2020 11:34:21 ~ 01.06.2020 13:18:24) > Undelivered Order. ShopID = 3384. OrederID = 2441979. Weight = 9,45, Lat = 59,579789, Long = 30,128911, dist =0,69 km, arrivalTime =  2,07 min
01.06.2020 13:24:41(01.06.2020 13:30:35 ~ 01.06.2020 15:24:41) > Undelivered Order. ShopID = 3384. OrederID = 2450249. Weight = 1,39, Lat = 59,5755009, Long = 30,1237524, dist =0,29 km, arrivalTime =  0,87 min
01.06.2020 13:30:37(01.06.2020 13:33:49 ~ 01.06.2020 15:30:37) > Undelivered Order. ShopID = 3384. OrederID = 2450625. Weight = 2,18, Lat = 59,5728736, Long = 30,1305239, dist =0,30 km, arrivalTime =  0,91 min
01.06.2020 16:05:34(01.06.2020 16:32:29 ~ 01.06.2020 18:05:34) > Undelivered Order. ShopID = 3384. OrederID = 2455867. Weight = 15,601, Lat = 59,5718637666455, Long = 30,1147971626723, dist =0,95 km, arrivalTime =  2,85 min
01.06.2020 17:11:50(01.06.2020 17:19:36 ~ 01.06.2020 19:11:50) > Undelivered Order. ShopID = 3384. OrederID = 2462911. Weight = 2,166, Lat = 59,5814651992721, Long = 30,1264322, dist =0,91 km, arrivalTime =  2,74 min
01.06.2020 18:59:55(01.06.2020 19:15:34 ~ 01.06.2020 20:59:55) > Undelivered Order. ShopID = 3384. OrederID = 2454647. Weight = 6,401, Lat = 59,5575661996359, Long = 30,1301935, dist =2,29 km, arrivalTime =  6,86 min
01.06.2020 19:34:40(01.06.2020 19:50:40 ~ 01.06.2020 21:34:40) > Undelivered Order. ShopID = 3384. OrederID = 2470543. Weight = 13,938, Lat = 59,5633163, Long = 30,1244612, dist =1,53 km, arrivalTime =  4,59 min
01.06.2020 16:15:39(01.06.2020 16:32:12 ~ 01.06.2020 18:15:39) > Undelivered Order. ShopID = 3407. OrederID = 2459553. Weight = 5,621, Lat = 55,53846, Long = 37,661945, dist =1,65 km, arrivalTime =  4,95 min
01.06.2020 16:41:42(01.06.2020 16:49:29 ~ 01.06.2020 18:41:42) > Undelivered Order. ShopID = 3407. OrederID = 2461451. Weight = 2,193, Lat = 55,519657, Long = 37,694103, dist =4,57 km, arrivalTime =  13,70 min
01.06.2020 11:23:10(01.06.2020 11:38:50 ~ 01.06.2020 13:23:10) > Undelivered Order. ShopID = 3422. OrederID = 2430515. Weight = 0,998, Lat = 55,524673, Long = 37,593044, dist =1,76 km, arrivalTime =  5,29 min
01.06.2020 17:53:58(01.06.2020 18:18:48 ~ 01.06.2020 19:53:58) > Undelivered Order. ShopID = 3422. OrederID = 2464534. Weight = 6,336, Lat = 55,521778, Long = 37,59684, dist =1,69 km, arrivalTime =  5,08 min
01.06.2020 11:02:56(01.06.2020 11:57:30 ~ 01.06.2020 13:02:56) > Undelivered Order. ShopID = 3462. OrederID = 2440943. Weight = 3,979, Lat = 55,8753978, Long = 37,5310452, dist =1,00 km, arrivalTime =  2,99 min
01.06.2020 15:42:11(01.06.2020 15:47:12 ~ 01.06.2020 17:42:11) > Undelivered Order. ShopID = 3487. OrederID = 2458389. Weight = 1,293, Lat = 57,6062262, Long = 39,8177415, dist =4,04 km, arrivalTime =  12,12 min
01.06.2020 20:50:54(01.06.2020 20:58:22 ~ 01.06.2020 22:50:54) > Undelivered Order. ShopID = 3487. OrederID = 2472858. Weight = 2,003, Lat = 57,6582478996244, Long = 39,954405, dist =8,00 km, arrivalTime =  24,00 min
01.06.2020 20:48:36(01.06.2020 20:55:48 ~ 01.06.2020 22:48:36) > Undelivered Order. ShopID = 3494. OrederID = 2473149. Weight = 1,331, Lat = 55,6061543, Long = 37,6233123, dist =1,89 km, arrivalTime =  5,66 min
01.06.2020 11:10:18(01.06.2020 12:20:18 ~ 01.06.2020 13:10:18) > Undelivered Order. ShopID = 3548. OrederID = 2441419. Weight = 10,93, Lat = 55,8921777, Long = 37,4444754, dist =0,65 km, arrivalTime =  1,95 min
01.06.2020 14:18:46(01.06.2020 14:30:52 ~ 01.06.2020 16:18:46) > Undelivered Order. ShopID = 3560. OrederID = 2453223. Weight = 12,118, Lat = 55,862606, Long = 37,372475, dist =0,01 km, arrivalTime =  0,03 min
01.06.2020 18:31:17(01.06.2020 18:37:34 ~ 01.06.2020 20:31:17) > Undelivered Order. ShopID = 3560. OrederID = 2467247. Weight = 3,589, Lat = 55,862789, Long = 37,372299, dist =0,02 km, arrivalTime =  0,05 min
01.06.2020 18:33:36(01.06.2020 18:41:30 ~ 01.06.2020 20:33:36) > Undelivered Order. ShopID = 3560. OrederID = 2467635. Weight = 2,235, Lat = 55,8554174, Long = 37,3645632, dist =1,14 km, arrivalTime =  3,41 min
01.06.2020 11:07:44(01.06.2020 12:17:44 ~ 01.06.2020 13:07:44) > Undelivered Order. ShopID = 3612. OrederID = 2440738. Weight = 0,91, Lat = 55,8174138992314, Long = 37,4890658, dist =0,72 km, arrivalTime =  2,16 min
01.06.2020 13:03:14(01.06.2020 14:13:14 ~ 01.06.2020 15:03:14) > Undelivered Order. ShopID = 3612. OrederID = 2447704. Weight = 6,561, Lat = 55,8167123992314, Long = 37,4985912, dist =0,00 km, arrivalTime =  0,00 min
01.06.2020 14:03:50(01.06.2020 15:13:50 ~ 01.06.2020 16:03:50) > Undelivered Order. ShopID = 3612. OrederID = 2452752. Weight = 6,06, Lat = 55,8155584, Long = 37,4969699, dist =0,20 km, arrivalTime =  0,59 min
01.06.2020 16:33:18(01.06.2020 16:44:46 ~ 01.06.2020 18:33:18) > Undelivered Order. ShopID = 3622. OrederID = 2435331. Weight = 5,113, Lat = 59,90538, Long = 30,31381, dist =0,63 km, arrivalTime =  1,88 min
01.06.2020 11:07:03(01.06.2020 11:45:05 ~ 01.06.2020 13:07:03) > Undelivered Order. ShopID = 3634. OrederID = 2441211. Weight = 4,373, Lat = 55,620768, Long = 37,2641971, dist =0,01 km, arrivalTime =  0,02 min
01.06.2020 11:23:30(01.06.2020 11:54:29 ~ 01.06.2020 13:23:30) > Undelivered Order. ShopID = 3634. OrederID = 2439380. Weight = 6,247, Lat = 55,6169060787351, Long = 37,2643134326771, dist =0,51 km, arrivalTime =  1,53 min
01.06.2020 12:22:55(01.06.2020 13:32:55 ~ 01.06.2020 14:22:55) > Undelivered Order. ShopID = 3641. OrederID = 2445567. Weight = 3,225, Lat = 53,1925694065876, Long = 45,0105869541001, dist =0,70 km, arrivalTime =  2,10 min
01.06.2020 12:31:06(01.06.2020 13:41:06 ~ 01.06.2020 14:31:06) > Undelivered Order. ShopID = 3641. OrederID = 2445746. Weight = 4,363, Lat = 53,2172526992154, Long = 44,8841052, dist =10,09 km, arrivalTime =  30,27 min
01.06.2020 13:21:49(01.06.2020 14:31:49 ~ 01.06.2020 15:21:49) > Undelivered Order. ShopID = 3641. OrederID = 2449354. Weight = 14,647, Lat = 53,134914, Long = 45,031998, dist =8,54 km, arrivalTime =  25,62 min
01.06.2020 19:13:40(01.06.2020 19:26:13 ~ 01.06.2020 21:13:40) > Undelivered Order. ShopID = 3641. OrederID = 2468762. Weight = 1,957, Lat = 53,1805288124843, Long = 44,9897397432429, dist =2,52 km, arrivalTime =  7,57 min
01.06.2020 19:56:00(01.06.2020 20:03:51 ~ 01.06.2020 21:56:00) > Undelivered Order. ShopID = 3641. OrederID = 2465360. Weight = 1,703, Lat = 53,188538, Long = 45,012989, dist =1,26 km, arrivalTime =  3,78 min
01.06.2020 20:06:33(01.06.2020 20:21:34 ~ 01.06.2020 22:06:33) > Undelivered Order. ShopID = 3657. OrederID = 2459922. Weight = 10,456, Lat = 55,6338009065934, Long = 37,5357547740166, dist =1,26 km, arrivalTime =  3,78 min
01.06.2020 14:54:04(01.06.2020 15:25:25 ~ 01.06.2020 16:54:04) > Undelivered Order. ShopID = 3659. OrederID = 2452575. Weight = 15,324, Lat = 56,227402, Long = 41,301765, dist =17,16 km, arrivalTime =  51,47 min
01.06.2020 19:51:55(01.06.2020 20:02:37 ~ 01.06.2020 21:51:55) > Undelivered Order. ShopID = 3659. OrederID = 2470599. Weight = 1,388, Lat = 56,33733, Long = 41,32103, dist =2,56 km, arrivalTime =  7,68 min
01.06.2020 19:56:38(01.06.2020 20:15:28 ~ 01.06.2020 21:56:38) > Undelivered Order. ShopID = 3659. OrederID = 2470787. Weight = 9,252, Lat = 56,338448, Long = 41,310253, dist =2,31 km, arrivalTime =  6,94 min
01.06.2020 19:28:02(01.06.2020 19:35:05 ~ 01.06.2020 21:28:02) > Undelivered Order. ShopID = 3719. OrederID = 2457978. Weight = 5,023, Lat = 55,8408818893713, Long = 37,5764051931444, dist =0,82 km, arrivalTime =  2,46 min
01.06.2020 11:44:17(01.06.2020 12:54:17 ~ 01.06.2020 13:44:17) > Undelivered Order. ShopID = 3724. OrederID = 2442853. Weight = 4,685, Lat = 56,4119727454793, Long = 38,7286028202725, dist =2,18 km, arrivalTime =  6,54 min
01.06.2020 15:07:51(01.06.2020 15:23:59 ~ 01.06.2020 17:07:51) > Undelivered Order. ShopID = 3724. OrederID = 2434602. Weight = 2,888, Lat = 56,3821908988542, Long = 38,7141359, dist =2,00 km, arrivalTime =  6,01 min
01.06.2020 14:48:19(01.06.2020 15:48:36 ~ 01.06.2020 16:48:19) > Undelivered Order. ShopID = 3724. OrederID = 2455379. Weight = 10,768, Lat = 56,397061, Long = 38,738275, dist =1,62 km, arrivalTime =  4,87 min
01.06.2020 15:42:01(01.06.2020 16:04:42 ~ 01.06.2020 17:42:01) > Undelivered Order. ShopID = 3724. OrederID = 2440457. Weight = 0,463, Lat = 56,397137, Long = 38,769451, dist =3,93 km, arrivalTime =  11,78 min
01.06.2020 17:29:06(01.06.2020 18:14:24 ~ 01.06.2020 19:29:06) > Undelivered Order. ShopID = 3724. OrederID = 2463604. Weight = 11,77, Lat = 56,391819, Long = 38,711113, dist =0,81 km, arrivalTime =  2,42 min
01.06.2020 14:42:21(01.06.2020 15:29:05 ~ 01.06.2020 16:42:21) > Undelivered Order. ShopID = 3775. OrederID = 2455035. Weight = 10,754, Lat = 55,8551666, Long = 37,5057689, dist =1,35 km, arrivalTime =  4,05 min
01.06.2020 11:26:33(01.06.2020 11:42:41 ~ 01.06.2020 13:26:33) > Undelivered Order. ShopID = 3800. OrederID = 2430738. Weight = 6,323, Lat = 57,8150332996252, Long = 28,284958, dist =1,16 km, arrivalTime =  3,49 min
01.06.2020 11:43:57(01.06.2020 11:48:15 ~ 01.06.2020 13:43:57) > Undelivered Order. ShopID = 3800. OrederID = 2443489. Weight = 0,45, Lat = 57,8150332996252, Long = 28,284958, dist =1,16 km, arrivalTime =  3,49 min
01.06.2020 13:50:57(01.06.2020 14:00:28 ~ 01.06.2020 15:50:57) > Undelivered Order. ShopID = 3800. OrederID = 2451142. Weight = 0,713, Lat = 57,8209940996253, Long = 28,3421529, dist =2,98 km, arrivalTime =  8,94 min
01.06.2020 16:45:23(01.06.2020 16:56:12 ~ 01.06.2020 18:45:23) > Undelivered Order. ShopID = 3800. OrederID = 2440941. Weight = 3,858, Lat = 57,831505, Long = 28,332144, dist =2,98 km, arrivalTime =  8,94 min
01.06.2020 18:19:32(01.06.2020 18:27:22 ~ 01.06.2020 20:19:32) > Undelivered Order. ShopID = 3800. OrederID = 2466475. Weight = 3,033, Lat = 57,8321837538947, Long = 28,3228909636205, dist =2,61 km, arrivalTime =  7,82 min
01.06.2020 18:22:52(01.06.2020 18:48:58 ~ 01.06.2020 20:22:52) > Undelivered Order. ShopID = 3800. OrederID = 2465974. Weight = 12,998, Lat = 57,818291, Long = 28,346273, dist =3,22 km, arrivalTime =  9,67 min
01.06.2020 11:54:22(01.06.2020 13:04:22 ~ 01.06.2020 13:54:22) > Undelivered Order. ShopID = 3801. OrederID = 2442596. Weight = 3,071, Lat = 55,8086641996156, Long = 37,4120704, dist =0,31 km, arrivalTime =  0,94 min
01.06.2020 13:09:25(01.06.2020 14:19:25 ~ 01.06.2020 15:09:25) > Undelivered Order. ShopID = 3801. OrederID = 2448432. Weight = 2,888, Lat = 55,809971, Long = 37,401535, dist =0,54 km, arrivalTime =  1,63 min
01.06.2020 13:15:46(01.06.2020 14:25:46 ~ 01.06.2020 15:15:46) > Undelivered Order. ShopID = 3801. OrederID = 2448251. Weight = 7,181, Lat = 55,809837, Long = 37,412472, dist =0,41 km, arrivalTime =  1,22 min
01.06.2020 13:31:32(01.06.2020 14:41:32 ~ 01.06.2020 15:31:32) > Undelivered Order. ShopID = 3801. OrederID = 2450335. Weight = 7,623, Lat = 55,815022, Long = 37,398945, dist =1,15 km, arrivalTime =  3,44 min
01.06.2020 13:47:27(01.06.2020 14:57:27 ~ 01.06.2020 15:47:27) > Undelivered Order. ShopID = 3801. OrederID = 2451127. Weight = 6,836, Lat = 55,8106709996157, Long = 37,4130328, dist =0,51 km, arrivalTime =  1,53 min
01.06.2020 14:12:49(01.06.2020 15:22:49 ~ 01.06.2020 16:12:49) > Undelivered Order. ShopID = 3801. OrederID = 2452923. Weight = 2,779, Lat = 55,817635, Long = 37,396622, dist =1,53 km, arrivalTime =  4,60 min
01.06.2020 14:21:39(01.06.2020 15:31:39 ~ 01.06.2020 16:21:39) > Undelivered Order. ShopID = 3801. OrederID = 2452308. Weight = 1,723, Lat = 55,8085412976939, Long = 37,409407, dist =0,12 km, arrivalTime =  0,36 min
01.06.2020 14:27:09(01.06.2020 15:37:09 ~ 01.06.2020 16:27:09) > Undelivered Order. ShopID = 3801. OrederID = 2453689. Weight = 2,568, Lat = 55,8175110996157, Long = 37,3952337, dist =1,58 km, arrivalTime =  4,74 min
01.06.2020 15:18:54(01.06.2020 15:58:17 ~ 01.06.2020 17:18:54) > Undelivered Order. ShopID = 3801. OrederID = 2455461. Weight = 20,495, Lat = 55,8109328805075, Long = 37,4099380360885, dist =0,40 km, arrivalTime =  1,21 min
01.06.2020 15:17:00(01.06.2020 16:23:08 ~ 01.06.2020 17:17:00) > Undelivered Order. ShopID = 3801. OrederID = 2451517. Weight = 36,871, Lat = 55,817181157581, Long = 37,3998055877517, dist =1,36 km, arrivalTime =  4,08 min
01.06.2020 11:38:05(01.06.2020 12:48:05 ~ 01.06.2020 13:38:05) > Undelivered Order. ShopID = 3827. OrederID = 2443217. Weight = 3,54, Lat = 60,0173287, Long = 30,3823098, dist =2,51 km, arrivalTime =  7,53 min
01.06.2020 17:54:11(01.06.2020 18:42:29 ~ 01.06.2020 19:54:11) > Undelivered Order. ShopID = 3827. OrederID = 2465637. Weight = 1,722, Lat = 59,9957812, Long = 30,3547048, dist =5,92 km, arrivalTime =  17,76 min
01.06.2020 19:25:31(01.06.2020 20:35:31 ~ 01.06.2020 21:25:31) > Undelivered Order. ShopID = 3827. OrederID = 2470131. Weight = 9,097, Lat = 60,0229134, Long = 30,3704008, dist =2,64 km, arrivalTime =  7,91 min
01.06.2020 14:19:55(01.06.2020 15:13:22 ~ 01.06.2020 16:19:55) > Undelivered Order. ShopID = 3843. OrederID = 2441188. Weight = 7,549, Lat = 55,820423, Long = 37,712742, dist =0,78 km, arrivalTime =  2,33 min
01.06.2020 15:49:35(01.06.2020 16:01:38 ~ 01.06.2020 17:49:35) > Undelivered Order. ShopID = 3843. OrederID = 2435228. Weight = 1,83, Lat = 55,814524898847, Long = 37,6976924, dist =0,70 km, arrivalTime =  2,10 min
01.06.2020 16:28:21(01.06.2020 16:40:02 ~ 01.06.2020 18:28:21) > Undelivered Order. ShopID = 3843. OrederID = 2460847. Weight = 0,618, Lat = 55,819256, Long = 37,703999, dist =0,11 km, arrivalTime =  0,32 min
01.06.2020 16:26:19(01.06.2020 16:44:41 ~ 01.06.2020 18:26:19) > Undelivered Order. ShopID = 3843. OrederID = 2458056. Weight = 3,889, Lat = 55,819256, Long = 37,703999, dist =0,11 km, arrivalTime =  0,32 min
01.06.2020 10:52:59(01.06.2020 12:02:59 ~ 01.06.2020 12:52:59) > Undelivered Order. ShopID = 3856. OrederID = 2439269. Weight = 7,773, Lat = 55,7573490996154, Long = 37,5578793, dist =0,62 km, arrivalTime =  1,87 min
01.06.2020 12:27:21(01.06.2020 13:37:21 ~ 01.06.2020 14:27:21) > Undelivered Order. ShopID = 3856. OrederID = 2445475. Weight = 10,778, Lat = 55,761673, Long = 37,53788, dist =1,23 km, arrivalTime =  3,68 min
01.06.2020 13:29:28(01.06.2020 14:39:28 ~ 01.06.2020 15:29:28) > Undelivered Order. ShopID = 3856. OrederID = 2449958. Weight = 6,56, Lat = 55,765388, Long = 37,538185, dist =1,31 km, arrivalTime =  3,93 min
01.06.2020 20:16:59(01.06.2020 20:37:58 ~ 01.06.2020 22:16:59) > Undelivered Order. ShopID = 3856. OrederID = 2468434. Weight = 3,701, Lat = 55,760284, Long = 37,54073, dist =1,03 km, arrivalTime =  3,08 min
01.06.2020 14:50:24(01.06.2020 15:13:00 ~ 01.06.2020 16:50:24) > Undelivered Order. ShopID = 3878. OrederID = 2455515. Weight = 8,833, Lat = 55,73165, Long = 37,7146036, dist =3,18 km, arrivalTime =  9,53 min
01.06.2020 16:38:34(01.06.2020 16:57:20 ~ 01.06.2020 18:38:34) > Undelivered Order. ShopID = 3880. OrederID = 2461492. Weight = 0,783, Lat = 55,7447506, Long = 37,5858532, dist =0,73 km, arrivalTime =  2,20 min
01.06.2020 20:41:48(01.06.2020 20:52:21 ~ 01.06.2020 22:41:48) > Undelivered Order. ShopID = 3903. OrederID = 2472903. Weight = 2,102, Lat = 55,821213, Long = 37,367733, dist =0,31 km, arrivalTime =  0,94 min
01.06.2020 11:54:13(01.06.2020 12:17:32 ~ 01.06.2020 13:54:13) > Undelivered Order. ShopID = 3906. OrederID = 2444029. Weight = 8,957, Lat = 55,714272, Long = 37,670887, dist =0,81 km, arrivalTime =  2,43 min
